,infection_site,description,OriginalReadCode,CleansedReadCode,MedCodeId,SnomedCTConceptId,SnomedCTDescriptionId,Term
1687,pneumonia,Empyema with no fistula,H501,H501.00,640801000006118.0,271504004.0,406306011.0,Empyema with no fistula
1688,other,Acute myocarditis - coxsackie,G5201,G520100,299930015.0,194944008.0,299930015.0,Acute myocarditis - coxsackie
1689,other,Tuberculosis of ureter,A162,A162.00,134962018.0,81359005.0,134962018.0,Tuberculosis of ureter
1690,Gastrointestinal,Aerobacter aerogenes gastrointestinal tract infection,A072,A072.00,472961000006112.0,421429008.0,3686609013.0,Aerobacter aerogenes gastrointestinal tract infection
1691,other,Plasmodium falciparum malaria with cerebral complications,A8400,A840000,287136015.0,186791009.0,287136015.0,Plasmodium falciparum malaria with cerebral complications
1692,other,Acute non-paralytic poliomyelitis,A402,A402.00,1221108018.0,14535005.0,1221108018.0,Acute non-paralytic poliomyelitis
1693,other,Human immunodeficiency virus with neurological disease,A7884,A788400,287012016.0,186707002.0,287012016.0,Human immunodeficiency virus with neurological disease
1694,Puerperal,Obstetric breast abscess - delivered,L4511,L451100,307948017.0,200374003.0,307948017.0,Obstetric breast abscess - delivered
1695,Puerperal,Obstetric nonpurulent mastitis with antenatal complication,L4523,L452300,269281000006111.0,200383008.0,307959014.0,Obstetric nonpurulent mastitis with antenatal complication
1696,pneumonia,Infiltrative lung tuberculosis,A110,A110.00,286217014.0,186175002.0,286217014.0,Infiltrative lung tuberculosis
1697,Viral URTI,Rhinopharyngitis mutilans,AA25-1,AA25.11,481814010.0,24078009.0,481814010.0,Rhinopharyngitis mutilans
1698,bacterial URTI,[X]Other chronic suppurative otitis media,FyuP2,FyuP200,299529015.0,38394007.0,63478014.0,[X]Other chronic suppurative otitis media
1699,Gastrointestinal,Diarrhoea due to staphylococcus,A0740-1,A074011,1773224011.0,398570005.0,1773224011.0,Diarrhoea due to staphylococcus
1700,other,"[X]Chlamydial infection, unspecified",Ayu62,Ayu6200,288107017.0,105629000.0,169750018.0,"[X]Chlamydial infection, unspecified"
1701,pneumonia,"[X]Other pneumonia, organism unspecified",Hyu0H,Hyu0H00,301818011.0,312342009.0,456043010.0,"[X]Other pneumonia, organism unspecified"
1702,other,"[X]Septicaemia, unspecified",Ayu3J,Ayu3J00,288053014.0,91302008.0,151281010.0,"[X]Septicaemia, unspecified"
1703,other,Proteus infection NOS,A3B6z,A3B6z00,286590011.0,186437007.0,286589019.0,Proteus infection NOS
1704,other,"[X]Actinomycosis, unspecified",Ayu3L,Ayu3L00,288056018.0,11817007.0,20392016.0,"[X]Actinomycosis, unspecified"
1705,Bone,"Osteomyelitis, unspecified",N30z4,N30z400,311968012.0,111253001.0,178471017.0,"Bone infection NOS, of the hand"
1706,Bone,Tuberculosis of bones and joints,N3061,N306100,311927015.0,203278004.0,311927015.0,Tuberculosis of the bones of the shoulder region
1707,other,"[X]Mycetoma, unspecified",AyuER,AyuER00,288235014.0,410039003.0,2471766011.0,"[X]Mycetoma, unspecified"
1708,Hepatobiliary,Chronic hepatitis unspecified,J614y,J614y00,303409014.0,76783007.0,127487019.0,Chronic hepatitis unspecified
1709,bacterial URTI,Whooping cough - other specified organism,A33y,A33y.00,286448015.0,27836007.0,46586010.0,Whooping cough - other specified organism
1710,other,[X]Other viral infections of unspecified site,AyuDF,AyuDF00,288208017.0,34014006.0,56798014.0,[X]Other viral infections of unspecified site
1711,other,[X]Mumps without complication,AyuD3,AyuD300,288196019.0,111870000.0,179036017.0,[X]Mumps without complication
1712,Pyelonephritis,Pyelonephritis and pyonephrosis unspecified,K10y,K10y.00,304083013.0,129128006.0,207841011.0,Pyelonephritis and pyonephrosis unspecified
1713,pneumonia,[X]Pneumonia in viral diseases classified elsewhere,Hyu0D,Hyu0D00,301814013.0,75570004.0,125510013.0,[X]Pneumonia in viral diseases classified elsewhere
1714,pneumonia,Pneumonia with systemic mycosis NOS,H247z,H247z00,301393012.0,233613009.0,350060013.0,Pneumonia with systemic mycosis NOS
1715,other,Syphilis or venereal disease NOS,A9z,A9z..00,287392010.0,8098009.0,14372016.0,Syphilis or venereal disease NOS
1716,Neuro,Rasmussen syndrome,F0352,F035200,344986017.0,230191005.0,344986017.0,Rasmussen syndrome
1717,other,Tracheostomy sepsis,H5y01,H5y0100,41959016.0,25042006.0,41959016.0,Tracheostomy sepsis
1718,other,Herpes gestationis - not delivered,L1693,L169300,305998017.0,199129009.0,305998017.0,Herpes gestationis - not delivered
1719,other,Coccal infection NEC,A3By6,A3By600,286621010.0,87628006.0,145291019.0,Coccal infection NEC
1720,Neuro,Leptospiral meningitis,AA0y0,AA0y000,287417018.0,186956008.0,287417018.0,Leptospiral meningitis
1721,Genital,Oophoritis - acute,K400-1,K400.11,221241000000117.0,16486000.0,27896014.0,Oophoritis - acute
1722,other,Osteopathy from poliomyelitis,N307,N307.00,311933012.0,203284001.0,311933012.0,Osteopathy from poliomyelitis
1723,Puerperal,Obstetric breast infection NOS - delivered,L45z1,L45z100,307973017.0,200364001.0,307933011.0,Obstetric breast infection NOS - delivered
1724,Peritonitis,Other chronic female pelvic peritonitis,K408,K408.00,304695014.0,237044002.0,355303019.0,Other chronic female pelvic peritonitis
1725,Neuro,Meningitis due to mumps virus,F0114,F011400,1230066019.0,44201003.0,1230066019.0,Meningitis due to mumps virus
1726,Bone,Other acute osteomyelitis,N300Y,N300Y00,311813012.0,203178006.0,311813012.0,Acute osteomyelitis-phalanx of toe
1727,Neuro,Meningitis due to herpes simplex virus,F0113,F011300,1223061016.0,23291008.0,1223061016.0,Meningitis due to herpes simplex virus
1728,other,Bacterial infections - causative organisms,A3B,A3B..00,286583018.0,87628006.0,145291019.0,Bacterial infections - causative organisms
1729,Bone,"Osteomyelitis, unspecified",N30z8,N30z800,400325018.0,111253001.0,178471017.0,"Bone infection NOS, of other specified site"
1730,other,Plague - pestis minor,A20y2,A20y200,1230558015.0,186287003.0,286343013.0,Plague - pestis minor
1731,other,Echinococcosis,AC2,AC2..00,124461010.0,74942003.0,124461010.0,Echinococcosis
1732,other,Retrovirus as cause of diseases classified to other chapters,A7y01,A7y0100,170891000006110.0,105635000.0,169756012.0,Retrovirus as cause of diseases classified to other chapters
1733,other,Latent early syphilis,A92,A92..00,287248011.0,186867005.0,287248011.0,Latent early syphilis
1734,Cellulitis,Erysipelothrix infection,A2710,A271000,1785233018.0,367434002.0,1785233018.0,Erysipelothrix infection
1735,pneumonia,Acute capillary bronchiolitis,H0610,H061000,2478755014.0,5505005.0,2478755014.0,Acute capillary bronchiolitis
1736,other,Serratia septicaemia,A3844,A384400,1216989010.0,449084002.0,2898811013.0,Serratia septicaemia
1737,other,Schistosoma japonicum,AC02,AC02.00,9802010.0,10087007.0,17602018.0,Schistosoma japonicum
1738,Gastrointestinal,Pseudomonas gastrointestinal tract infection,A0741,A074100,395320011.0,266078006.0,395320011.0,Pseudomonas gastrointestinal tract infection
1739,other,Gonococcaemia NOS,A98yz-1,A98yz11,805251000006110.0,15628003.0,26487014.0,Gonococcaemia NOS
1740,other,Other gastrointestinal tract tuberculosis,A14y,A14y.00,286271016.0,240376003.0,360080012.0,Other gastrointestinal tract tuberculosis
1741,other,Tuberculosis of gastrointestinal tract NOS,A14z,A14z.00,286273018.0,240376003.0,360080012.0,Tuberculosis of gastrointestinal tract NOS
1742,Muscle,Syphilis of tendon,A9571,A957100,83152018.0,49923008.0,83152018.0,Syphilis of tendon
1743,Viral URTI,Chronic pharyngitis and nasopharyngitis NOS,H12z,H12z.00,301200019.0,47841006.0,79723013.0,Chronic pharyngitis and nasopharyngitis NOS
1744,pneumonia,[X]Suppurative & necrotic conditions of lower respir tract,Hyu6,Hyu6.00,428401000006118.0,467481000000106.0,938601000000110.0,[X]Suppurative & necrotic conditions of lower respir tract
1745,other,Dumdum fever,A850-1,A850.11,631931000006110.0,186803007.0,287152017.0,Dumdum fever
1746,other,Maternal syphilis in pregnancy/childbirth/puerperium,L170,L170.00,715711000006115.0,199154009.0,306027014.0,Maternal syphilis in pregnancy/childbirth/puerperium
1747,Puerperal,"Major puerperal infection NOS, unspecified",L40z0,L40z000,307691012.0,2858002.0,5833018.0,"Major puerperal infection NOS, unspecified"
1748,bacterial URTI,Streptococcal sore throat and scarlatina,A34,A34..00,121591000006115.0,186357007.0,286453013.0,Streptococcal sore throat and scarlatina
1749,Neuro,Western equine encephalitis,A621,A621.00,79221011.0,47523006.0,79221011.0,Western equine encephalitis
1750,Neuro,Tuberculosis of cerebral meninges,A1300,A130000,149683011.0,90302003.0,149683011.0,Tuberculosis of cerebral meninges
1751,Neuro,Tuberculous intracranial abscess,F0406,F040600,296922015.0,192745001.0,296922015.0,Tuberculous intracranial abscess
1752,Bone,"Osteomyelitis, unspecified",N3037,N303700,235331000006114.0,12890007.0,22103019.0,"Periostitis without osteomyelitis, of the ankle and foot"
1753,Neuro,Encephalitis due to herpes simplex virus,F0304,F030400,640901000006112.0,427796004.0,2692052013.0,Encephalitis due to herpes simplex virus
1754,Bone,Osteomyelitis of vertebra,N301C,N301C00,311841011.0,203195003.0,311841011.0,Chronic osteomyelitis-lumbar spine
1755,Neuro,Subdural intracranial abscess,F0405,F040500,296921010.0,192744002.0,296921010.0,Subdural intracranial abscess
1756,other,Serratia infection,A3By5,A3By500,150011000006113.0,71120004.0,118107010.0,Serratia infection
1757,UTI,Cystitis in moniliasis,K1546,K154600,304198012.0,197849006.0,304198012.0,Cystitis in moniliasis
1758,other,Fourth disease,A57y2,A57y200,101534019.0,61099007.0,101534019.0,Fourth disease
1759,other,"[X]Resp TB unspcf,w'out mention/bacterial or histol confrmtn",Ayu13,Ayu1300,424871000006117.0,186202007.0,286247011.0,"[X]Resp TB unspcf,w'out mention/bacterial or histol confrmtn"
1760,pneumonia,Subacute bronchitis unspecified,H060v,H060v00,301119018.0,36426008.0,60783018.0,Subacute bronchitis unspecified
1761,other,Other specified viral exanthemata NOS,A57yz,A57yz00,286794016.0,186504007.0,286679010.0,Other specified viral exanthemata NOS
1762,Genital,Chronic pyometra,K4114,K411400,304716017.0,198189004.0,304716017.0,Chronic pyometra
1763,Genital,Epididymo-orchitis in diseases EC,K2423,K242300,304437014.0,198002008.0,304437014.0,Epididymo-orchitis in diseases EC
1764,other,"Madura foot, mycotic",AB64-1,AB64.11,731371000006115.0,410038006.0,2471765010.0,"Madura foot, mycotic"
1765,other,Other bacterial diseases,A3A,A3A..00,286421016.0,87628006.0,145291019.0,Other bacterial diseases
1766,other,Congenital sepsis NOS,Q40y0-1,Q40y011,359981019.0,1089000.0,2911010.0,Congenital sepsis NOS
1767,Gastrointestinal,Vibrio parahaemolyticus food poisoning,A044,A044.00,1234561014.0,81159000.0,1234561014.0,Vibrio parahaemolyticus food poisoning
1768,other,Visceral herpes simplex,A54x0,A54x000,28067012.0,16592009.0,28067012.0,Visceral herpes simplex
1769,other,Tuberculous interstitial keratitis,A1732,A173200,131348017.0,79158003.0,131348017.0,Tuberculous interstitial keratitis
1770,other,Acute myocarditis - influenzal,G5203,G520300,299932011.0,194946005.0,299932011.0,Acute myocarditis - influenzal
1771,other,Neonatal candida septicaemia,Q4075,Q407500,322664014.0,403000003.0,1782076016.0,Neonatal candida septicaemia
1772,Genital,Subacute pyometra,K4109,K410900,304713013.0,198186006.0,304713013.0,Subacute pyometra
1773,other,Measles with other specified complication,A55x,A55x.00,286773019.0,14189004.0,24142018.0,Measles with other specified complication
1774,other,Tuberculosis of other organs,A17,A17..00,286297010.0,56717001.0,94320019.0,Tuberculosis of other organs
1775,other,Maternal rubella during pregnancy - baby not yet delivered,L1753,L175300,306076015.0,199194006.0,306076015.0,Maternal rubella during pregnancy - baby not yet delivered
1776,other,Syphilitic endocarditis of mitral valve,A9321,A932100,287258010.0,186875004.0,287258010.0,Syphilitic endocarditis of mitral valve
1777,other,Mumps with other specified complications,A72x,A72x.00,286889012.0,36989005.0,61702015.0,Mumps with other specified complications
1778,Hepatobiliary,Viral hepatitis A with coma,A700,A700.00,286858013.0,16060001.0,3008400017.0,Viral hepatitis A with coma
1779,Bone,"Osteomyelitis, unspecified",N303z,N303z00,311910011.0,203245006.0,311894019.0,Periostitis without osteomyelitis NOS
1780,other,Acute poliomyelitis NOS,A40z,A40z.00,286645014.0,398102009.0,1777666018.0,Acute poliomyelitis NOS
1781,other,Latent syphilis unspecified,A971,A971.00,287299016.0,76272004.0,126672010.0,Latent syphilis unspecified
1782,Bone,Other acute osteomyelitis,N3002,N300200,1494966011.0,203164005.0,1494966011.0,Acute osteomyelitis of the upper arm
1783,other,Ghoul hand,AA23-1,AA23.11,26501010.0,15634005.0,26501010.0,Ghoul hand
1784,other,Concato's disease,G5320,G532000,63347011.0,37980001.0,63347011.0,Concato's disease
1785,other,"[X]Bacterial, viral and other infectious agents",AyuK,AyuK.00,288306015.0,40733004.0,67939016.0,"[X]Bacterial, viral and other infectious agents"
1786,Bone,"Osteomyelitis, unspecified",N302H,N302H00,311872010.0,203224004.0,311872010.0,Infection of humerus
1787,Bone,"Osteomyelitis, unspecified",N302W,N302W00,311885013.0,111253001.0,178471017.0,Infection of other tarsal bone
1788,Neuro,Other specified non-arthropod-borne viral disease of the CNS,A4zy,A4zy.00,9401000006114.0,302810003.0,444711011.0,Other specified non-arthropod-borne viral disease of the CNS
1789,other,Sepsis of newborn due to Escherichia coli,Q40A1,Q40A100,316481011.0,206379003.0,316481011.0,Sepsis of newborn due to Escherichia coli
1790,other,Neurosyphilis NOS,A94z,A94z.00,287285015.0,26039008.0,43626012.0,Neurosyphilis NOS
1791,Neuro,Meningitis due to pertussis,F0078,F007800,296787017.0,192650000.0,296787017.0,Meningitis due to pertussis
1792,other,Taboparesis,A941-2,A941.12,22773013.0,13310005.0,475206010.0,Taboparesis
1793,other,Multiple papillomata and wet crab yaws,AA21,AA21.00,694801000006116.0,271449003.0,406241012.0,Multiple papillomata and wet crab yaws
1794,other,Gonococcal keratosis,A98y0,A98y000,100229013.0,60335002.0,100229013.0,Gonococcal keratosis
1795,other,Filarial infection of conjunctiva,F4Cy0,F4Cy000,298532011.0,193904008.0,298532011.0,Filarial infection of conjunctiva
1796,Genital,Diphtheria of penis,A32y5,A32y500,286438017.0,186347006.0,286438017.0,Diphtheria of penis
1797,Gastrointestinal,Enterotoxigenic Escherichia coli infection,A0701,A070100,360040015.0,240352006.0,360040015.0,Enterotoxigenic Escherichia coli infection
1798,other,French measles,A56-2,A56..12,794601000006110.0,36653000.0,61155017.0,French measles
1799,other,Viral carditis,A7A,A7A..00,287072012.0,186755002.0,287072012.0,Viral carditis
1800,other,Tuberculosis oesophagus,A178,A178.00,89121000006113.0,15284007.0,195678010.0,Tuberculosis oesophagus
1801,Peritonitis,Mesenteric abscess,J5523,J552300,53701015.0,32141002.0,53701015.0,Mesenteric abscess
1802,pneumonia,Toxoplasma pneumonitis,AD04,AD04.00,287864011.0,187196002.0,287864011.0,Toxoplasma pneumonitis
1803,UTI,Cystitis in tuberculosis,K1548,K154800,606691000006115.0,32268008.0,1227927016.0,Cystitis in tuberculosis
1804,other,Subacute and chronic melioidosis,A251,A251.00,286390010.0,186312003.0,286390010.0,Subacute and chronic melioidosis
1805,Gastrointestinal,Local salmonella infection unspecified,A0220,A022000,286078018.0,47375003.0,78978016.0,Local salmonella infection unspecified
1806,bacterial URTI,Nasopharyngeal diphtheria,A321,A321.00,125540010.0,75589004.0,125540010.0,Nasopharyngeal diphtheria
1807,other,Non-arthropod-borne viral diseases of CNS NOS,A4zz,A4zz.00,587411000006116.0,302810003.0,444711011.0,Non-arthropod-borne viral diseases of CNS NOS
1808,other,Erythema nodosum with tuberculosis NOS,A171z,A171z00,286309016.0,74610006.0,123913018.0,Erythema nodosum with tuberculosis NOS
1809,pneumonia,Tuberculous pleurisy NOS,A120z,A120z00,286230010.0,186182003.0,286224010.0,Tuberculous pleurisy NOS
1810,Bone,"Pyogenic arthritis, unspecified",N01zK,N01zK00,309616014.0,239777004.0,2126671000000119.0,"Infective arthritis NOS, of knee"
1811,other,Butter yaws,AA21-1,AA21.11,406243010.0,28343007.0,47450019.0,Butter yaws
1812,Gastrointestinal,Diarrhoea due to Pseudomonas pyocyanea,A0741-1,A074111,619821000006114.0,266078006.0,395320011.0,Diarrhoea due to Pseudomonas pyocyanea
1813,Muscle,Abscess iliopsoas non tuberculous,J552C-1,J552C11,439011000006118.0,235997006.0,353758016.0,Abscess iliopsoas non tuberculous
1814,Bone,Other chronic osteomyelitis,N3012,N301200,311825010.0,203185005.0,311825010.0,Chronic osteomyelitis of the upper arm
1815,Genital,Acute myometritis,K4102,K410200,126472015.0,76151005.0,126472015.0,Acute myometritis
1816,pneumonia,Encysted pleurisy,H51y0,H51y000,46467017.0,27757009.0,46467017.0,Encysted pleurisy
1817,other,Ovale malaria,A843,A843.00,32605017.0,19341001.0,32605017.0,Ovale malaria
1818,other,Acute pericarditis - tuberculous,G5003,G500300,299882019.0,194908003.0,299882019.0,Acute pericarditis - tuberculous
1819,Bone,Osteomyelitis of vertebra,N300C,N300C00,311794010.0,203159006.0,311794010.0,Acute osteomyelitis-lumbar spine
